"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Isaiah Jackson","6'9"" (206cm)","C",0,0,1,1,4,0,0,1,0,1,2,1,6,"Indiana Pacers",74,95,69,59,82,55,40,70,75,70,59,48,55,46,80,70,54,46,75,66,49,55,73,73,65,81,82,80,80,40,59,54,44,35,80,81
"Tony Bradley","6'10"" (208cm)","C",0,0,0,0,7,0,0,1,0,0,2,1,7,"Indiana Pacers",74,95,66,26,67,50,50,78,75,60,72,62,79,65,85,72,35,31,65,70,58,55,51,54,82,51,80,90,80,44,44,33,58,37,85,74
"Monte Morris","6'2"" (188cm)","PG",0,0,2,2,3,1,5,0,0,0,0,0,7,"Indiana Pacers",72,83,89,72,85,60,35,79,25,50,28,45,32,37,80,44,62,43,40,52,55,35,83,83,41,72,85,80,81,85,80,83,85,67,32,49
"RayJ Dennis","6'2"" (188cm)","PG",0,0,0,0,2,0,2,0,0,0,0,0,2,"Indiana Pacers",71,72,74,75,73,70,55,73,25,55,33,34,33,47,84,44,67,68,35,62,55,45,79,80,42,75,85,80,80,75,74,79,75,73,32,44
"Johnny Furphy","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Indiana Pacers",70,77,77,80,82,60,40,79,60,60,47,52,49,48,85,52,57,56,67,52,48,50,79,63,54,79,85,90,80,60,59,60,64,30,62,46
"Kam Jones","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Indiana Pacers",68,76,74,75,66,50,40,76,30,60,40,40,40,40,89,30,60,42,35,58,57,40,76,75,52,60,88,85,80,79,82,76,79,77,42,49
"Taelon Peter","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Indiana Pacers",67,81,80,76,77,50,50,75,35,80,30,38,26,39,76,40,52,60,40,50,50,45,81,74,41,80,85,81,80,50,57,72,68,32,30,45
"Kawhi Leonard","6'7"" (201cm)","PF",0,0,3,10,8,3,3,0,0,9,0,1,21,"Los Angeles Clippers",92,96,84,86,95,90,95,90,55,80,65,88,84,80,98,81,89,73,56,91,90,90,84,89,79,79,85,85,82,79,86,83,82,63,42,68
"James Harden","6'5"" (196cm)","PG",0,0,12,4,0,4,9,0,0,0,0,0,16,"Los Angeles Clippers",89,79,88,83,91,80,90,94,35,75,60,74,69,94,90,62,70,41,51,63,82,65,85,85,71,87,98,60,95,82,95,85,94,88,34,70
"Ivica Zubac","7'0"" (213cm)","C",0,0,9,5,3,0,0,1,0,5,2,1,17,"Los Angeles Clippers",86,97,76,26,75,75,75,83,85,80,90,78,91,55,80,92,63,36,73,90,67,95,43,63,90,75,80,85,80,70,35,30,47,45,82,88
"John Collins","6'9"" (206cm)","C",0,0,3,2,4,0,1,0,0,1,0,1,9,"Los Angeles Clippers",78,97,79,77,77,60,50,83,85,90,76,76,76,40,80,70,49,53,61,70,38,50,71,65,75,85,92,85,84,58,60,50,58,29,57,69
"Kris Dunn","6'3"" (191cm)","SG",0,0,2,3,4,0,3,0,0,6,0,0,9,"Los Angeles Clippers",77,96,84,78,65,70,45,70,40,55,39,60,42,44,80,40,87,93,51,88,88,85,83,87,56,83,85,90,84,72,78,82,74,46,45,43
"Derrick Jones Jr.","6'6"" (198cm)","SF",0,0,3,3,3,0,0,1,0,4,0,1,9,"Los Angeles Clippers",77,96,82,78,79,60,60,79,85,94,50,52,52,52,90,67,82,49,82,81,80,80,77,82,59,93,83,80,78,65,68,61,54,32,45,42
"Brook Lopez","7'1"" (216cm)","C",0,0,2,4,4,2,0,1,0,3,0,1,10,"Los Angeles Clippers",77,95,86,79,85,75,35,54,75,65,76,76,76,40,95,86,45,41,86,90,78,90,25,60,89,60,92,90,79,35,35,25,78,31,36,62
"Bradley Beal","6'4"" (193cm)","SG",0,0,1,4,8,4,5,1,0,0,0,0,13,"Los Angeles Clippers",77,85,80,80,81,65,70,84,30,75,55,55,54,45,92,45,60,46,56,57,40,40,76,83,62,87,84,78,82,74,86,76,74,47,36,47
"Nicolas Batum","6'8"" (203cm)","PF",0,0,0,3,4,1,3,1,0,1,0,0,7,"Los Angeles Clippers",75,88,79,79,77,70,35,74,55,60,40,63,62,35,85,66,73,73,73,68,50,65,68,75,65,82,88,85,83,70,71,68,73,31,40,61
"Bogdan Bogdanovic","6'5"" (196cm)","SG",0,0,2,4,3,3,3,1,0,0,0,0,9,"Los Angeles Clippers",75,87,80,81,87,70,45,75,50,65,62,57,57,50,85,44,63,46,37,57,52,40,75,75,63,78,89,67,77,71,76,73,70,65,31,57
"Chris Paul","6'0"" (183cm)","PG",0,0,3,2,5,4,4,0,0,1,0,0,10,"Los Angeles Clippers",75,79,85,80,94,75,40,79,25,27,40,55,70,40,85,57,70,66,45,67,67,60,73,73,62,75,70,65,77,85,87,73,85,80,32,56
"Jordan Miller","6'5"" (196cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Clippers",73,86,70,72,79,75,60,70,40,80,54,52,58,40,65,54,65,37,45,60,40,45,84,78,52,81,85,70,80,60,69,72,62,55,60,47
"Kobe Brown","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Clippers",71,80,72,67,79,50,60,72,60,65,64,64,64,50,80,62,62,43,53,60,57,45,60,62,74,66,88,85,80,69,70,57,70,35,70,82
"Cam Christie","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Clippers",70,67,79,81,79,60,40,66,40,75,40,40,40,40,90,47,62,39,30,58,57,45,87,82,42,77,86,70,80,68,70,78,68,41,44,62
"Kobe Sanders","6'8"" (203cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Clippers",70,74,77,75,64,70,55,74,70,85,47,52,49,58,90,48,57,50,32,51,50,40,77,75,42,75,85,70,80,70,75,74,70,49,66,42
"Yanic Konan Niederhauser","6'11"" (211cm)","C",0,0,0,0,1,0,0,0,0,0,0,0,1,"Los Angeles Clippers",69,74,62,40,66,50,35,70,85,80,55,54,55,47,80,70,48,42,79,69,45,50,73,64,64,90,85,85,80,29,44,41,40,34,69,54
"Jahmyl Telfort","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Clippers",68,73,72,73,77,50,40,73,55,70,59,59,59,46,70,54,60,50,37,60,57,45,63,69,62,72,75,60,80,58,66,58,57,52,47,57
"Luka Doncic","6'6"" (198cm)","PG",0,3,14,1,6,4,9,1,0,0,2,0,24,"Los Angeles Lakers",97,98,91,86,79,98,98,96,65,75,85,85,87,92,98,58,59,66,56,60,57,45,84,77,72,79,90,98,85,95,95,83,95,95,40,85
"LeBron James","6'9"" (206cm)","PF",0,1,15,4,6,4,8,0,0,2,0,1,26,"Los Angeles Lakers",94,95,80,82,77,98,90,97,80,85,82,88,84,80,98,74,74,42,70,70,70,60,87,84,89,89,88,70,97,90,84,85,97,88,41,79
"Austin Reaves","6'5"" (196cm)","SG",0,0,5,7,4,4,8,1,0,0,0,0,16,"Los Angeles Lakers",88,96,80,83,87,85,95,94,25,70,31,32,32,89,85,35,66,53,30,64,60,55,83,80,44,81,94,80,80,85,86,78,85,81,36,60
"Deandre Ayton","7'0"" (213cm)","C",0,0,0,6,4,0,0,1,0,0,2,0,10,"Los Angeles Lakers",82,95,92,63,62,70,75,79,90,75,82,78,82,41,82,76,49,38,70,75,64,70,75,65,85,82,75,50,81,53,61,55,70,30,78,80
"Rui Hachimura","6'8"" (203cm)","SF",0,0,0,5,6,1,3,1,0,1,0,1,11,"Los Angeles Lakers",80,94,92,86,73,80,80,79,80,80,74,70,72,60,85,60,54,37,42,59,50,35,72,74,79,80,90,85,80,51,72,67,54,30,37,50
"Marcus Smart","6'3"" (191cm)","PG",0,1,5,1,4,1,2,0,0,7,0,1,11,"Los Angeles Lakers",78,90,87,71,90,50,30,70,25,50,25,58,78,27,70,74,89,97,40,90,91,90,75,89,73,83,89,90,83,75,74,74,75,60,36,42
"Jarred Vanderbilt","6'8"" (203cm)","PF",0,0,4,2,7,0,0,0,0,9,1,1,13,"Los Angeles Lakers",77,85,69,67,48,50,40,79,75,75,40,32,50,50,85,83,83,80,58,82,88,80,75,83,70,80,75,95,78,60,65,65,38,41,67,87
"Jake LaRavia","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Lakers",77,84,78,79,67,75,60,79,60,75,60,60,60,69,70,78,78,76,50,77,78,75,59,78,62,72,88,85,80,69,68,57,68,42,54,56
"Dalton Knecht","6'6"" (198cm)","SF",0,0,2,4,0,4,1,1,0,0,0,0,6,"Los Angeles Lakers",76,93,90,84,75,70,55,78,45,65,48,49,49,44,85,50,59,42,63,59,57,35,86,59,50,77,90,85,80,64,68,74,65,29,45,51
"Jaxson Hayes","7'0"" (213cm)","C",0,0,1,5,1,0,0,0,0,1,2,1,7,"Los Angeles Lakers",75,95,68,60,71,60,40,77,85,80,68,54,65,52,90,78,48,37,67,79,45,65,58,64,72,75,80,95,80,29,38,41,40,38,67,76
"Gabe Vincent","6'2"" (188cm)","PG",0,0,0,4,4,3,4,0,0,0,0,0,8,"Los Angeles Lakers",74,93,94,81,78,70,60,80,25,45,26,32,26,37,90,37,60,46,45,60,57,45,73,73,40,66,85,69,82,78,82,70,79,37,33,37
"Maxi Kleber","6'10"" (208cm)","PF",0,0,0,0,6,1,1,1,0,2,0,1,6,"Los Angeles Lakers",73,71,70,72,76,60,35,73,75,75,67,67,64,40,80,80,77,33,63,75,75,75,45,77,79,56,85,80,80,70,64,45,68,35,47,53
"Nick Smith Jr.","6'2"" (188cm)","PG",0,0,0,2,1,1,0,0,0,0,0,0,3,"Los Angeles Lakers",73,88,81,83,91,70,65,82,40,80,37,39,38,41,80,33,63,32,37,57,50,40,84,84,48,86,89,75,80,70,79,84,72,61,25,46
"Christian Koloko","7'0"" (213cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Lakers",71,65,60,29,63,75,35,64,75,75,54,50,51,50,70,75,37,43,73,75,50,70,72,72,59,75,80,80,80,37,42,44,52,29,67,67
"Adou Thiero","6'8"" (203cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Lakers",70,75,64,71,69,35,25,73,50,88,40,40,40,65,70,57,67,72,55,64,60,50,87,85,69,92,80,70,80,47,69,71,47,32,64,57
"Bronny James Jr.","6'2"" (188cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Lakers",69,69,63,70,73,50,30,68,35,80,37,37,30,37,85,47,72,57,44,70,60,65,87,87,60,90,90,90,80,67,70,84,65,41,48,50
"Chris Manon","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Los Angeles Lakers",68,71,68,69,74,50,30,74,30,85,42,44,44,40,70,50,70,79,55,65,77,60,83,84,58,88,80,95,80,69,68,70,65,54,40,47
"Jaren Jackson Jr.","6'10"" (208cm)","C",0,0,8,9,4,1,1,1,0,7,0,1,21,"Memphis Grizzlies",87,97,74,81,80,80,75,82,85,80,85,85,85,70,80,93,80,35,82,95,71,95,63,80,82,75,90,80,94,45,60,33,50,35,41,66
"Ja Morant","6'2"" (188cm)","PG",0,1,12,3,2,2,9,0,0,1,0,1,18,"Memphis Grizzlies",86,83,77,71,94,70,85,89,25,96,54,54,54,80,98,49,72,46,32,79,78,75,95,95,52,97,97,75,80,87,93,95,85,87,34,52
"Cedric Coward","6'5"" (196cm)","SG",0,0,0,3,3,1,1,1,0,0,0,1,6,"Memphis Grizzlies",80,90,78,82,90,70,70,84,50,80,30,48,32,45,80,58,73,43,55,71,68,55,88,84,57,83,95,85,80,68,73,79,68,66,57,69
"Ty Jerome","6'5"" (196cm)","PG",0,0,0,6,3,2,4,0,0,0,0,0,9,"Memphis Grizzlies",79,98,94,86,89,80,90,88,40,45,38,37,37,48,80,32,56,86,27,62,48,35,69,73,46,62,85,68,80,84,86,68,84,71,45,48
"Santi Aldama","7'0"" (213cm)","PF",0,0,0,1,3,1,1,1,0,0,0,0,4,"Memphis Grizzlies",79,96,73,77,58,80,75,79,70,65,72,71,72,50,95,67,66,59,61,74,68,65,59,60,70,59,80,80,79,70,68,54,70,62,57,81
"Zach Edey","7'4"" (224cm)","C",0,0,1,4,3,0,0,1,0,1,1,0,8,"Memphis Grizzlies",79,82,60,80,71,80,60,60,80,70,82,65,82,50,95,79,37,38,87,79,67,75,46,31,84,66,79,85,80,58,39,30,63,32,94,81
"Brandon Clarke","6'8"" (203cm)","C",0,0,2,1,3,0,0,0,0,1,0,1,6,"Memphis Grizzlies",78,97,78,57,70,60,35,87,80,84,63,62,62,55,80,80,75,59,65,80,72,80,84,83,64,82,90,95,80,59,69,65,62,33,75,68
"Jock Landale","6'11"" (211cm)","C",0,0,0,2,4,0,0,1,0,0,2,0,6,"Memphis Grizzlies",76,96,77,84,70,70,60,75,65,65,84,84,84,44,70,71,48,40,56,62,60,45,54,54,64,75,80,70,80,57,52,45,57,42,68,61
"Scotty Pippen Jr.","6'1"" (185cm)","PG",0,0,0,1,6,0,4,0,0,3,0,0,7,"Memphis Grizzlies",76,88,57,83,71,80,75,82,25,65,25,36,31,50,72,31,62,90,56,54,55,50,82,82,39,79,82,75,80,85,86,82,85,73,45,56
"Jaylen Wells","6'8"" (203cm)","SF",0,0,2,0,0,1,0,1,0,0,0,0,2,"Memphis Grizzlies",76,83,72,78,67,80,65,78,45,70,42,44,42,55,80,51,80,38,25,78,75,75,86,80,60,67,85,85,80,62,75,70,64,37,50,50
"John Konchar","6'5"" (196cm)","SG",0,0,0,0,3,2,0,1,0,0,0,0,3,"Memphis Grizzlies",75,73,76,78,78,60,60,77,40,55,44,47,47,40,85,54,62,63,72,50,60,45,62,69,40,70,93,90,84,74,76,60,79,38,59,76
"Kentavious Caldwell-Pope","6'5"" (196cm)","SG",0,0,2,2,5,3,0,1,0,4,0,1,9,"Memphis Grizzlies",75,79,79,80,89,50,40,74,35,73,35,58,35,40,90,45,87,46,51,82,82,85,85,84,60,69,92,85,84,67,70,80,68,68,33,50
"Vince Williams Jr.","6'4"" (193cm)","SF",0,0,0,2,4,1,1,1,0,2,0,1,6,"Memphis Grizzlies",74,89,60,77,75,70,40,69,35,70,41,53,39,55,76,55,79,56,51,77,75,75,68,82,52,70,87,90,80,69,70,60,65,70,42,75
"Cam Spencer","6'4"" (193cm)","SG",0,0,0,0,3,2,1,0,0,0,0,0,3,"Memphis Grizzlies",74,71,81,87,89,75,70,69,30,55,36,37,30,52,85,44,59,53,35,50,52,45,73,73,45,53,85,90,80,79,77,70,79,72,29,51
"GG Jackson","6'9"" (206cm)","SF",0,0,2,5,1,2,1,1,0,0,0,1,8,"Memphis Grizzlies",74,71,70,77,74,65,65,71,65,85,59,59,59,54,95,58,58,37,50,70,69,40,82,79,62,82,88,60,80,59,62,80,50,36,58,60
"Olivier-Maxence Prosper","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Memphis Grizzlies",72,65,68,67,65,60,40,68,40,85,47,45,45,58,80,67,74,66,50,64,58,60,79,81,60,88,88,85,80,65,60,66,61,37,67,62
"Charles Bassey","6'10"" (208cm)","C",0,0,0,0,5,0,0,0,0,1,2,1,5,"Memphis Grizzlies",72,92,69,62,64,40,35,70,75,75,50,50,50,40,70,77,57,46,93,68,50,60,67,67,66,82,80,85,80,35,42,54,48,34,92,89
"Javon Small","6'2"" (188cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Memphis Grizzlies",69,75,76,76,88,50,40,75,35,80,37,37,32,50,80,44,64,70,25,60,57,40,87,85,49,89,85,70,80,75,79,84,75,62,30,39
"Jahmai Mashack","192lbs (86kg)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Memphis Grizzlies",68,68,70,75,72,50,30,67,45,70,40,40,57,39,69,60,73,80,47,72,68,70,82,88,60,80,85,60,80,69,67,68,68,42,48,45
"Bam Adebayo","6'9"" (206cm)","C",0,0,6,13,5,0,5,1,0,5,2,1,24,"Miami Heat",89,88,81,78,86,75,80,84,85,80,80,82,82,60,90,90,88,53,60,94,80,95,74,84,85,83,92,90,90,72,69,66,74,70,63,83
"Tyler Herro","6'5"" (196cm)","SG",0,0,3,4,7,5,5,1,0,0,0,0,14,"Miami Heat",86,97,92,84,86,85,95,92,30,60,37,42,40,82,95,46,69,41,40,65,60,50,79,78,59,72,85,70,80,79,83,74,84,73,32,62
"Norman Powell","6'4"" (193cm)","SG",0,0,2,7,1,4,1,1,0,0,0,0,10,"Miami Heat",86,89,84,91,93,80,90,87,25,80,30,32,28,65,88,50,79,49,40,77,74,75,79,80,46,80,92,90,82,74,79,77,75,42,30,54
"Kel’el Ware","7'0"" (213cm)","C",0,0,4,1,3,0,0,0,0,1,2,1,8,"Miami Heat",81,85,64,80,75,70,70,77,85,86,65,54,60,62,90,75,37,56,90,69,50,60,66,68,66,90,89,90,80,37,52,46,52,28,79,88
"Jaime Jaquez Jr.","6'6"" (198cm)","SF",0,0,1,5,2,1,1,1,0,0,0,1,8,"Miami Heat",81,92,84,72,78,80,75,85,55,88,60,64,63,45,80,68,72,57,47,75,72,75,67,75,68,82,88,90,80,70,73,64,74,72,48,73
"Andrew Wiggins","6'7"" (201cm)","SF",0,0,0,6,7,3,1,0,0,4,0,1,13,"Miami Heat",80,95,93,81,66,70,70,77,40,85,65,74,77,50,85,55,74,46,66,70,67,65,82,82,57,97,87,90,83,62,79,80,60,44,52,49
"Davion Mitchell","6'0"" (183cm)","PG",0,0,5,2,2,0,2,0,0,6,0,1,9,"Miami Heat",77,95,40,82,67,65,50,79,25,40,30,30,30,30,95,44,87,66,30,85,82,85,82,88,60,70,90,95,80,75,86,82,75,75,33,43
"Pelle Larsson","6'5"" (196cm)","SG",0,0,0,2,2,1,0,1,0,2,0,0,4,"Miami Heat",77,95,79,81,82,75,75,74,45,75,38,44,42,59,80,52,65,37,42,60,57,50,87,80,55,79,85,85,80,64,68,74,68,63,35,47
"Simone Fontecchio","6'7"" (201cm)","SF",0,0,0,2,0,1,0,1,0,0,0,0,2,"Miami Heat",76,87,83,88,86,75,60,79,40,65,50,50,50,67,69,51,65,38,51,64,47,45,55,66,62,55,80,95,80,55,58,52,60,33,40,50
"Nikola Jovic","6'10"" (208cm)","PF",0,0,0,0,3,1,0,0,0,0,0,1,3,"Miami Heat",76,95,70,74,74,85,75,83,30,60,55,60,44,62,90,59,62,42,60,60,57,40,68,68,44,72,85,70,80,69,70,67,68,66,44,68
"Terry Rozier III","6'1"" (185cm)","PG",0,0,0,0,4,2,1,0,0,0,0,0,4,"Miami Heat",74,85,80,72,86,50,50,84,40,75,45,53,48,85,98,55,75,37,51,59,65,50,82,82,62,84,98,92,82,75,88,82,78,61,40,57
"Dru Smith","6'2"" (188cm)","PG",0,0,0,0,1,0,1,0,0,0,0,0,1,"Miami Heat",74,79,74,79,84,80,70,82,40,45,38,37,40,60,80,40,63,87,47,65,68,50,70,70,43,62,85,75,80,78,79,70,78,72,52,40
"Kasparas Jakucionis","6'6"" (198cm)","SG",0,0,0,0,4,0,4,0,0,0,0,0,4,"Miami Heat",71,78,71,76,85,50,40,78,35,70,51,52,52,73,80,59,66,49,42,65,59,60,82,82,60,75,95,85,80,82,86,82,82,82,30,51
"Keshad Johnson","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",69,75,70,71,70,50,65,69,50,75,59,59,59,40,80,52,60,46,50,57,52,40,92,80,65,89,88,90,80,57,65,70,55,37,58,57
"Vladislav Goldin","7'0"" (213cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,70,68,66,73,50,50,60,75,65,67,67,67,63,75,66,45,35,67,66,45,50,33,30,70,50,80,80,80,59,44,30,59,37,69,65
"Myron Gardner","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,71,72,77,64,50,40,73,40,70,43,47,48,45,84,45,69,62,48,68,67,65,70,78,62,78,84,75,80,64,67,65,66,40,40,55
"Jahmir Young","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",67,74,81,72,83,50,50,76,25,25,25,40,25,50,75,27,64,60,50,58,57,40,80,78,51,75,84,71,80,75,80,80,75,74,38,56
"Giannis Antetokounmpo","6'11"" (211cm)","PF",0,1,13,14,3,0,6,1,0,10,2,1,31,"Milwaukee Bucks",97,90,64,69,64,90,98,98,85,91,79,74,90,97,95,90,87,70,73,92,88,95,89,86,94,85,98,95,91,84,87,80,95,86,85,90
"Ryan Rollins","6'3"" (191cm)","PG",0,0,0,6,8,2,5,1,0,3,0,0,14,"Milwaukee Bucks",81,85,69,86,77,80,80,85,25,65,40,42,42,79,85,43,68,80,40,67,62,60,86,86,39,80,85,85,80,79,79,82,79,72,39,51
"Myles Turner","6'11"" (211cm)","C",0,0,3,7,6,0,1,1,0,4,2,1,16,"Milwaukee Bucks",81,76,87,85,69,70,60,75,80,65,76,80,84,45,95,87,70,56,88,90,70,85,56,66,80,69,95,80,83,31,35,32,68,35,48,72
"Bobby Portis Jr.","6'10"" (208cm)","PF",0,0,1,1,8,1,0,1,0,0,2,0,10,"Milwaukee Bucks",79,89,73,84,82,75,60,74,75,70,83,83,83,74,85,78,40,33,40,75,65,65,65,64,83,64,85,90,84,55,52,59,52,35,58,83
"Cole Anthony","6'2"" (188cm)","PG",0,0,0,9,4,5,6,0,0,0,0,0,13,"Milwaukee Bucks",78,88,89,76,82,70,70,79,40,85,49,58,44,62,80,45,69,56,57,55,52,45,84,84,59,77,88,85,98,77,84,84,78,82,42,66
"Kyle Kuzma","6'9"" (206cm)","PF",0,0,1,6,7,2,3,1,0,1,1,1,14,"Milwaukee Bucks",78,92,60,75,78,60,60,75,75,75,66,65,66,50,95,66,75,42,62,74,72,70,74,74,74,75,85,95,83,66,77,67,78,37,38,66
"Kevin Porter Jr.","6'4"" (193cm)","PG",0,0,0,0,5,2,1,0,0,0,0,0,5,"Milwaukee Bucks",76,88,85,78,74,50,60,85,40,80,25,62,44,84,80,44,69,73,47,64,60,40,85,75,52,75,88,80,80,82,82,83,82,72,40,69
"AJ Green","6'4"" (193cm)","SG",0,0,4,0,1,3,1,1,0,0,0,0,5,"Milwaukee Bucks",76,72,80,91,86,75,80,74,40,40,34,34,34,40,80,40,63,32,30,50,60,45,69,69,42,75,80,70,80,69,73,68,69,35,26,48
"Gary Trent Jr.","6'5"" (196cm)","SG",0,0,1,1,6,3,1,1,0,0,0,1,8,"Milwaukee Bucks",76,65,88,83,83,65,55,80,40,75,44,57,46,84,73,50,61,56,30,60,64,35,85,76,58,90,80,70,82,70,79,77,71,40,26,40
"Taurean Prince","6'6"" (198cm)","SF",0,0,0,1,1,1,0,1,0,0,0,0,2,"Milwaukee Bucks",75,73,80,86,83,70,50,76,75,70,52,45,51,55,85,64,74,53,40,68,81,60,80,78,60,84,84,85,81,68,70,69,55,38,34,55
"Amir Coffey","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",73,88,89,84,91,60,40,84,25,75,38,53,54,49,81,47,64,37,37,68,64,50,75,75,52,75,80,70,79,72,75,75,74,32,42,45
"Gary Harris","6'4"" (193cm)","SG",0,0,0,1,3,2,0,1,0,1,0,0,4,"Milwaukee Bucks",73,88,79,75,79,60,50,84,40,50,28,51,47,60,85,68,80,56,57,80,55,80,75,80,53,78,85,80,83,75,76,70,75,31,33,44
"Jericho Sims","6'10"" (208cm)","C",0,0,0,2,5,0,0,0,0,1,2,1,7,"Milwaukee Bucks",71,60,69,26,52,50,40,64,80,89,60,60,60,40,80,66,40,35,62,66,55,40,80,80,65,83,85,90,80,30,35,34,32,31,84,79
"Andre Jackson Jr.","6'6"" (198cm)","SF",0,0,0,1,6,0,0,0,0,6,0,0,7,"Milwaukee Bucks",71,75,68,81,70,60,30,67,40,87,40,40,40,37,80,53,80,46,55,80,81,80,84,87,50,87,90,80,80,65,65,74,60,41,60,56
"Thanasis Antetokounmpo","6'7"" (201cm)","PF",0,0,0,0,2,0,0,0,0,0,0,1,2,"Milwaukee Bucks",69,71,66,66,50,65,40,80,40,85,53,50,60,69,64,42,59,33,51,54,50,40,77,75,42,82,80,90,87,54,69,69,75,38,64,61
"Mark Sears","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",68,78,83,79,84,50,55,76,25,30,25,40,29,45,80,31,60,50,30,60,52,40,79,79,40,70,85,80,80,76,83,79,76,72,30,37
"Alex Antetokounmpo","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",68,70,67,66,61,60,30,72,65,80,51,47,50,40,80,57,64,52,52,50,47,50,64,67,57,75,85,80,85,64,69,60,66,37,50,54
"Pete Nance","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",67,73,70,84,76,50,35,70,75,75,70,54,60,40,70,60,48,50,61,60,60,40,63,57,69,75,85,85,83,47,52,49,50,35,64,70
"Anthony Edwards","6'4"" (193cm)","SG",0,1,9,11,4,4,8,1,0,6,0,1,25,"Minnesota Timberwolves",95,90,87,87,86,90,98,96,50,97,60,62,62,95,98,59,87,49,60,84,84,85,91,90,62,97,97,90,83,79,86,85,80,70,41,57
"Julius Randle","6'9"" (206cm)","PF",0,0,3,3,10,0,3,1,0,0,2,0,16,"Minnesota Timberwolves",88,97,92,83,87,80,98,92,85,80,79,60,86,92,85,77,73,56,40,73,52,75,73,76,87,69,95,90,84,74,80,68,84,74,50,72
"Rudy Gobert","7'1"" (216cm)","C",0,1,5,3,3,0,0,1,0,3,2,1,12,"Minnesota Timberwolves",84,90,54,25,49,75,40,57,85,75,65,58,65,70,85,90,64,33,90,95,74,95,48,65,87,57,90,95,81,68,35,25,58,30,72,82
"Jaden McDaniels","6'9"" (206cm)","SF",0,0,4,5,6,2,1,1,0,8,1,1,15,"Minnesota Timberwolves",83,94,85,86,85,70,50,84,40,75,52,56,54,37,85,83,90,63,77,88,88,90,79,91,60,80,85,85,90,44,78,70,40,41,45,53
"Naz Reid","6'9"" (206cm)","C",0,0,10,4,4,2,1,1,0,3,2,1,18,"Minnesota Timberwolves",82,90,79,80,78,50,80,75,80,80,82,70,82,75,94,78,54,59,74,80,65,75,50,54,87,75,88,95,80,59,58,49,65,44,54,73
"Donte DiVincenzo","6'4"" (193cm)","SG",0,0,0,2,11,1,3,1,0,5,1,0,13,"Minnesota Timberwolves",79,82,81,82,86,80,70,80,25,75,28,45,38,52,70,58,82,49,53,84,88,80,87,87,60,95,90,85,81,77,79,81,79,60,42,50
"Mike Conley","6'0"" (183cm)","PG",0,0,0,5,6,3,5,0,0,1,0,0,11,"Minnesota Timberwolves",77,64,70,86,91,70,40,72,25,30,25,40,29,60,84,31,83,42,50,83,80,80,83,84,40,92,85,80,82,85,86,83,85,70,36,46
